51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
17.0593	-49.8364
13.1305	-38.6863
50.6509	-116.38
47.4573	-136.291
6506.26	6398.14
43.1847	-107.547
60.9965	-88.2995
57.1769	-92.1016
54.9632	-53.531
57.1216	-113.473
62.3818	-88.0485
6466.58	6450.1
4903.09	-8179.43
4901.87	-8169.79
4871.99	-8197.28
4858.64	-8129.28
4891.28	-8217.52
4869.66	-8175.35
6061.93	-434.527
52.0707	-76.8655
23.5815	-68.1695
53.6139	-129.489
50.6648	-148.075
59.1197	-129.805
49.4449	-97.6698
6517.62	6438.73
51.8099	-135.284
51.0823	-126.933
17.1622	-50.0954
13.1271	-38.7316
50.6821	-117.249
47.6974	-137.003
6506.31	6398.56
43.2253	-108.045
61.1181	-88.4562
57.251	-93.0558
55.0848	-53.315
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
17.0593	-49.8364
13.1305	-38.6863
50.6509	-116.38
47.4573	-136.291
6506.26	6398.14
43.1847	-107.547
60.9965	-88.2995
57.1769	-92.1016
54.9632	-53.531
57.1216	-113.473
62.3818	-88.0485
6466.58	6450.1
4903.09	-8179.43
4901.87	-8169.79
4871.99	-8197.28
4858.64	-8129.28
4891.28	-8217.52
4869.66	-8175.35
6061.93	-434.527
52.0707	-76.8655
23.5815	-68.1695
53.6139	-129.489
50.6648	-148.075
59.1197	-129.805
49.4449	-97.6698
6517.62	6438.73
51.8099	-135.284
51.0823	-126.933
17.1622	-50.0954
13.1271	-38.7316
50.6821	-117.249
47.6974	-137.003
6506.31	6398.56
43.2253	-108.045
61.1181	-88.4562
57.251	-93.0558
55.0848	-53.315
57.1432	-113.674
62.2529	-88.1859
6466.61	6450.13
4903.08	-8179.48
4901.86	-8169.79
4871.9	-8198.08
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
17.0593	-49.8364
13.1305	-38.6863
50.6509	-116.38
47.4573	-136.291
6506.26	6398.14
43.1847	-107.547
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
17.0593	-49.8364
13.1305	-38.6863
50.6509	-116.38
47.4573	-136.291
6506.26	6398.14
43.1847	-107.547
60.9965	-88.2995
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
51.9173	-76.2866
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.9173	-76.2866
23.5232	-68.1221
51.9173	-76.2866
51.9173	-76.2866
23.5232	-68.1221
53.5274	-129.022
50.0712	-146.868
59.1534	-131.014
49.5829	-98.0311
6517.59	6438.47
51.9256	-135.262
51.2196	-127.132
17.0593	-49.8364
13.1305	-38.6863
50.6509	-116.38
47.4573	-136.291
6506.26	6398.14
43.1847	-107.547
60.9965	-88.2995
57.1769	-92.1016
54.9632	-53.531
57.1216	-113.473
62.3818	-88.0485
6466.58	6450.1
4903.09	-8179.43
4901.87	-8169.79
4871.99	-8197.28
4858.64	-8129.28
4891.28	-8217.52
4869.66	-8175.35
6061.93	-434.527
52.0707	-76.8655
23.5815	-68.1695
53.6139	-129.489
50.6648	-148.075
59.1197	-129.805
49.4449	-97.6698
6517.62	6438.73
51.8099	-135.284
51.0823	-126.933
17.1622	-50.0954
13.1271	-38.7316
50.6821	-117.249
47.6974	-137.003
